"","latitude","longitude","name","cuisine","price","rating","review_count","neighborhood","borough"
"1632",40.8556845,-74.0450481,"Noches de Colombia","spanish","$$",3.5,94,NA,NA
"1633",40.85566,-73.93341,"Jordan's Snack Bar & Burger","spanish","$$",3.5,22,"Washington Heights","Manhattan"
"1634",40.84369,-73.91266,"Dominicana Pollo Sabroso","spanish","$$",2.5,11,"Mount Eden","Bronx"
"1635",40.7264935,-73.8704828,"MACA Peruvian Restaurant","spanish","$$",4,106,"Middle Village","Queens"
"1636",40.7167891412973,-74.0851530432701,"La Primicia","spanish","$",3.5,30,NA,NA
"1637",40.713046,-73.958968,"Desnuda","spanish","$$",4,189,"Williamsburg","Brooklyn"
"1638",40.713046,-73.958968,"Desnuda","spanish","$$",4,189,"Williamsburg","Brooklyn"
"1639",40.7561376212621,-73.8815557407228,"Anzuelo Fino","spanish","$$",4,103,"East Elmhurst","Queens"
"1640",40.81533,-73.90317,"Seis Vecinos Restaurant","spanish","$$",4,59,"Longwood","Bronx"
"1641",40.7279368007065,-74.0015595607808,"Miss Lily's","spanish","$$",3.5,1004,"Greenwich Village","Manhattan"
"1642",40.6693115,-73.9336166,"Fefita's Restaurant","spanish","$",4.5,21,"Crown Heights","Brooklyn"
"1643",40.7198,-73.98714,"La Caverna","spanish","$$",3,501,"Lower East Side","Manhattan"
"1644",40.8674324,-73.9212347,"La Nueva Espana","spanish","$$",3,88,"Inwood","Manhattan"
"1645",40.684942,-74.003028,"Mazzat","spanish","$$",4.5,169,"Columbia St","Brooklyn"
"1646",40.776038,-73.9149907,"Sandro's Latin Food","spanish","$$",4,131,"Ditmars Steinway","Queens"
"1647",40.7751007080078,-74.1655349731445,"Melanie's Restaurant","spanish","$",4,20,NA,NA
"1648",40.742232244687,-73.8675969292999,"La Esquina Criolla","spanish","$$",4,121,"Elmhurst","Queens"
"1649",40.7498789,-73.9900547,"Salt & Pepper","spanish","$",2.5,86,"Chelsea","Manhattan"
"1650",40.7498789,-73.9900547,"Salt & Pepper","spanish","$",2.5,86,"Chelsea","Manhattan"
"1651",40.7108882814646,-73.9487955719233,"Vega","spanish","$",4,18,"Williamsburg","Brooklyn"
"1652",40.728858,-74.158152,"VIVO Spanish Restaurant","spanish","$$",3,197,NA,NA
"1653",40.74065,-74.03444,"Cucharamama","spanish","$$$",3.5,381,NA,NA
"1654",40.8197,-73.93022,"Marisco Centro","spanish","$$",2.5,76,"Concourse","Bronx"
"1655",40.83601,-74.11355,"Mambo Empanadas","spanish","$$",3.5,64,NA,NA
"1656",40.70547,-73.94321,"Geminis II Restaurant","spanish","$",3,16,"Williamsburg","Brooklyn"
"1657",40.7470692,-73.8894232,"Los Arrieros Restaurant","spanish","$$",4.5,58,"Elmhurst","Queens"
"1658",40.74326,-73.89735,"Renacer","spanish","$$",4,35,"Woodside","Queens"
"1659",40.8244131,-73.8200524,"Latin Kitchen","spanish","$$",2.5,51,"Throgs Neck","Bronx"
"1660",40.742309118372,-73.91898893482,"Riko Peruvian Cuisine","spanish","$$",3.5,300,"Sunnyside","Queens"
"1661",40.640697,-73.956184,"Quezada Restaurant","spanish","$",3.5,16,"Flatbush","Brooklyn"
"1662",40.71147,-73.94453,"Los Primos Restaurant","spanish","$$",3,46,"Williamsburg","Brooklyn"
"1663",40.82492,-73.95203,"Mi Reina","spanish","$",3,1,"Harlem","Manhattan"
"1664",40.8504554,-73.9333952,"Lucky 7 Tapas Bar","spanish","$$",2,126,"Washington Heights","Manhattan"
"1665",40.85424,-73.90174,"La Estrella Restaurant","spanish","$$",3.5,26,"Fordham","Bronx"
"1666",40.6457722523973,-73.7744483803955,"Piquillo","spanish","$$",3,80,"John F. Kennedy International Airport","Queens"
"1667",40.731033,-74.004814,"Snack Taverna","spanish","$$",4,312,"West Village","Manhattan"
"1668",40.75624,-73.88132,"La Cabana Argentinan Steakhouse","spanish","$$",4,154,"East Elmhurst","Queens"
"1669",40.84572,-73.93881,"Mi Paso Centroamericano Restaurant","spanish","$",4,20,"Washington Heights","Manhattan"
"1670",40.83041,-73.94722,"El Nuevo Amanecer Restaurant & Lounge","spanish","$",3.5,12,"Harlem","Manhattan"
"1671",40.755696,-73.886631,"Lenos Bar Restaurant","spanish","$$",3.5,51,"East Elmhurst","Queens"
"1672",40.6800318505238,-73.9741366297732,"Piquant","spanish","$$",3.5,696,"Prospect Heights","Brooklyn"
"1673",40.7317472135387,-74.1626060783011,"Iberia Peninsula","spanish","$$",3,214,NA,NA
"1674",40.7321396,-74.0434265,"El Cabañal","spanish","$$",4.5,15,NA,NA
"1675",40.900433,-74.162243,"El Rancho Paisa","spanish","$$",4.5,6,NA,NA
"1676",40.77256,-74.02997,"John's Fried Chicken","spanish","$",4,46,NA,NA
"1677",40.8513419,-73.9320485,"Marisco Centro","spanish","$$",3.5,69,"Washington Heights","Manhattan"
"1678",40.8312410116196,-73.9215215295553,"Andrea's Restaurant","spanish","$",4.5,2,"Concourse","Bronx"
"1679",40.67808,-73.9795,"VSPOT","spanish","$$",3.5,645,"Park Slope","Brooklyn"
"1680",40.67808,-73.9795,"VSPOT","spanish","$$",3.5,645,"Park Slope","Brooklyn"
"1681",40.686039,-73.7940598,"Ebenezer","spanish","$",3,4,"Jamaica","Queens"
"1682",40.668774,-73.910812,"Loma # 5","spanish","$",3.5,10,"Brownsville","Brooklyn"
"1683",40.802112,-74.011895,"El Carretón De Ernesto","spanish","$$",4,15,NA,NA
"1684",40.780297,-73.846299,"El Vicentino Restaurante Salvadoreno","spanish","$$",3.5,13,"College Point","Queens"
"1685",40.77164,-74.16242,"Tu Pais Restaurant","spanish","$",4,9,NA,NA
"1686",40.8061,-73.95302,"La Diagonal","spanish","$$",4,157,"Harlem","Manhattan"
"1687",40.7246355785539,-73.8499445160302,"Tu Casa Restaurant","spanish","$$",3,120,"Forest Hills","Queens"
"1688",40.644792,-73.95826,"La Cabana Rodriguez - Rodriguez Fried Chicken","spanish","$$",3.5,67,"Flatbush","Brooklyn"
"1689",40.695112811071,-73.8180632865241,"Pasteles Cristina","spanish","$",4.5,8,"Richmond Hill","Queens"
"1690",40.7477584419276,-73.8630375362905,"Mama Lupe","spanish","$",4.5,7,"Corona","Queens"
"1691",40.6939382,-73.8518126,"Doña Marìa","spanish","$$",2.5,29,"Woodhaven","Queens"
"1692",40.676716,-73.982009,"Palo Santo","spanish","$$",4,468,"Park Slope","Brooklyn"
"1693",40.6657257080078,-73.9511795043945,"La Estrella Del Castillo","spanish","$",3,29,"Crown Heights","Brooklyn"
"1694",40.75758,-73.80407,"El Vicentino","spanish","$",4,45,"Flushing","Queens"
"1695",40.82721,-74.1048854,"Mambo Tea House","spanish","$$",3.5,371,NA,NA
"1696",40.7637799,-73.88151,"Panorama Restaurant","spanish","$$",4,7,"East Elmhurst","Queens"
"1697",40.7601,-73.98838,"Fashion Bar","spanish","$$",3.5,10,"Hell's Kitchen","Manhattan"
"1698",40.67941,-73.88562,"Tavares Restaurant","spanish","$",3.5,45,"Cypress Hills","Brooklyn"
"1699",40.75632,-73.8806,"Addictive Wine and Tapas Bar","spanish","$$",4.5,172,"East Elmhurst","Queens"
"1700",40.80514,-74.01769,"Noches de Colombia","spanish","$$",3,68,NA,NA
"1701",40.83176,-73.8662,"The South Of France","spanish","$$",4.5,13,"Soundview","Bronx"
"1702",40.87907,-73.904365,"Hola Espana","spanish","$$",3,49,"Kingsbridge","Bronx"
"1703",40.749456,-73.868378,"Quisqueya Restaurant","spanish","$$",3.5,41,"Jackson Heights","Queens"
"1704",40.774811,-73.9118927,"Delicias Caleñas Astoria","spanish","$",4,18,"Ditmars Steinway","Queens"
"1705",40.6992332158417,-73.9124437421516,"Exquisito","spanish","$",3.5,18,"Bushwick","Brooklyn"
"1706",40.83478,-73.86283,"Brisas Express Restaurant","spanish","$$",3.5,9,"Parkchester","Bronx"
"1707",40.7205009,-73.8093872,"Zolita","spanish","$",3.5,17,"Kew Gardens Hills","Queens"
"1708",40.7406848,-74.0333132,"Ultramarinos","spanish","$$",4,85,NA,NA
"1709",40.8406729235789,-73.8435504889849,"El Bohio Tropical Square Restaurant","spanish","$$",3.5,38,"Westchester Square","Bronx"
"1710",40.914421081543,-73.7781753540039,"NoMa Social","spanish","$$",3,105,NA,NA
"1711",40.6852359647161,-73.8727523634613,"Azteca Maya","spanish","$",4.5,7,"Cypress Hills","Brooklyn"
"1712",40.69282,-73.94042,"Marys Coffee Shop","spanish","$",4.5,27,"Bedford-Stuyvesant","Brooklyn"
"1713",40.7560442,-73.9198529,"Ecuadorian Restaurant Food Company","spanish","$$",4,24,"Long Island City","Queens"
"1714",40.6943402,-73.8490283,"Tavares Restaurant","spanish","$$",2.5,9,"Woodhaven","Queens"
"1715",40.8091485,-74.1297321,"Andris Cuban Sandwich King","spanish","$",4.5,87,NA,NA
"1716",40.6822299,-73.87763,"El Gran Mar De Plata Restaurant","spanish","$$",2.5,41,"Cypress Hills","Brooklyn"
"1717",40.7802182317327,-74.1351014172554,"Tejo Restaurant & Bar","spanish","$$",3,45,NA,NA
"1718",40.694925,-73.911076,"Alex Luncheonette","spanish","$",4,46,"Bushwick","Brooklyn"
"1719",40.713214,-73.957397,"Caracas Arepa Bar","spanish","$$",4,791,"Williamsburg","Brooklyn"
"1720",40.7388916,-73.9181366,"Sabrosura Dominicana","spanish","$",3.5,8,"Sunnyside","Queens"
"1721",40.7571982722929,-73.8702197536548,"Cafe Rubio Sports Bar & Restaurant","spanish","$$",3.5,81,"East Elmhurst","Queens"
"1722",40.8653997269059,-73.9269116141556,"Albert's Mofongo","spanish","$$",2.5,181,"Inwood","Manhattan"
"1723",40.7446937,-73.8843894,"La Fusta Restaurant","spanish","$$",4,254,"Elmhurst","Queens"
"1724",40.7822723,-74.0211411,"Sabor Dominicano","spanish","$",2.5,17,NA,NA
"1725",40.723729,-73.869239,"Pollos Mario","spanish","$$",3.5,176,"Middle Village","Queens"
"1726",40.658432,-73.895751,"Ceci's Latin Cuisine","spanish","$",4.5,17,"East New York","Brooklyn"
"1727",40.6925333272552,-73.8582141378815,"Pop's Cocina Bar","spanish","$$",4,84,"Woodhaven","Queens"
"1728",40.85593,-74.02499,"Seba's Restaurant","spanish","$",4.5,12,NA,NA
"1729",40.72598,-74.07748,"Gusto Latino","spanish","$",4,38,NA,NA
"1730",40.6459807,-74.0091191,"New Victory","spanish","$$",4,31,"Sunset Park","Brooklyn"
"1731",40.757351,-73.860722,"D'Polanco Restaurant","spanish","$$",3.5,18,"Jackson Heights","Queens"
"1732",40.7029974,-73.9083213,"Cachapas y Mas","spanish","$",4.5,93,"Ridgewood","Queens"
"1733",40.74381,-74.15625,"La Roja Y Blanca","spanish","$$",4,9,NA,NA
"1734",40.65486,-74.00416,"La Familia Restaurant","spanish","$",3.5,16,"Sunset Park","Brooklyn"
"1735",40.693219313785,-73.91268029809,"Sabor Toribio Restaurant","spanish","$",3.5,10,"Bushwick","Brooklyn"
"1736",40.79313,-74.01347,"Pollo Campero","spanish","$",4,14,NA,NA
"1737",40.6661160826682,-73.8821444896113,"Loma Restaurant","spanish","$",3.5,9,"East New York","Brooklyn"
"1738",40.662395576261,-73.8918071337649,"La Lechonera 2da","spanish","$",3,2,"East New York","Brooklyn"
"1739",40.74697,-73.9864,"Osamil","spanish","$$",4,324,"Midtown","Manhattan"
"1740",40.74697,-73.9864,"Osamil","spanish","$$",4,324,"Midtown","Manhattan"
"1741",40.720019,-73.9555259,"The Bedford","spanish","$$",3.5,345,"Williamsburg","Brooklyn"
"1742",40.727245,-74.157852,"Madrid & Lisbon Bar & Restaurant","spanish","$$",3.5,4,NA,NA
"1743",40.7022171020508,-73.9844665527344,"Bridge Coffee Shop","spanish","$",4.5,24,"Vinegar Hill","Brooklyn"
"1744",40.79273,-74.01376,"Noches de Colombia","spanish","$$",3.5,32,NA,NA
"1745",40.641347,-74.017448,"El Nuevo Yayo Restaurant","spanish","$$",3,43,"Sunset Park","Brooklyn"
"1746",40.70391,-73.92768,"La Perla Del Ulua","spanish","$$",3,24,"Bushwick","Brooklyn"
"1747",40.8342779,-73.8534709,"Evo Cocktail Lounge & Restaurant","spanish","$$",3,58,"Parkchester","Bronx"
"1748",40.710658,-73.958872,"Traif","spanish","$$$",4.5,1813,"Williamsburg","Brooklyn"
"1749",40.710658,-73.958872,"Traif","spanish","$$$",4.5,1813,"Williamsburg","Brooklyn"
"1750",40.68662,-73.97485,"Brooklyn Moon Cafe","spanish","$$",3.5,322,"Fort Greene","Brooklyn"
"1751",40.768219,-74.0324173,"Brisas Del Caribe","spanish","$$",4,3,NA,NA
"1752",40.8243713378906,-73.8205642700195,"La Parada - Pit Stop","spanish","$",2.5,20,"Throgs Neck","Bronx"
"1753",40.7872,-74.0177337,"Noches de Colombia","spanish","$$",3,50,NA,NA
"1754",40.744736,-73.9024073,"Pollos Mario","spanish","$$",3.5,42,"Woodside","Queens"
"1755",40.7998082,-74.0079002,"Gilberto's Cafeteria","spanish","$",4,29,NA,NA
"1756",40.7784167262421,-74.0216035108312,"Rincon Español Restaurant","spanish","$",4,2,NA,NA
"1757",40.746942,-73.888897,"Hornado Ecuatoriano Restaurant","spanish","$$",3.5,21,"Elmhurst","Queens"
"1758",40.8610242944589,-73.9202643411095,"Taboga","spanish","$$",3,28,"Inwood","Manhattan"
"1759",40.8357557,-73.8329151,"Mamajuana Cafe The Bronx","spanish","$$",2.5,296,"Schuylerville","Bronx"
"1760",40.6834507,-73.992855,"Big Tiny","spanish","$$",4.5,39,"Carroll Gardens","Brooklyn"
"1761",40.681087,-74.004261,"Phil's Crummy Corner","spanish","$$",4.5,49,"Columbia St","Brooklyn"
"1762",40.69208,-73.98566,"Tio Pio","spanish","$",3.5,95,"Downtown Brooklyn","Brooklyn"
"1763",40.7456439082048,-73.9062357614363,"Peking BBQ","spanish","$",4,224,"Woodside","Queens"
"1764",40.7456439082048,-73.9062357614363,"Peking BBQ","spanish","$",4,224,"Woodside","Queens"
"1765",40.7314099,-74.00197,"Pearl Oyster Bar","spanish","$$$",4,802,"West Village","Manhattan"
"1766",40.7314099,-74.00197,"Pearl Oyster Bar","spanish","$$$",4,802,"West Village","Manhattan"
"1767",40.7093547772897,-73.8985856223045,"La Cabana","spanish","$",3.5,16,"Ridgewood","Queens"
"1768",40.75706,-73.86821,"Caridad Restaurant","spanish","$$",3.5,29,"Jackson Heights","Queens"
"1769",40.6718559,-73.9417801,"Jenny's Coffee Shop","spanish","$",3,16,"Crown Heights","Brooklyn"
"1770",40.87008,-73.90331,"Tropical Rotisserie Chicken","spanish","$",4.5,7,"Kingsbridge","Bronx"
"1771",40.8275999,-73.92424,"Molino Rojo Restaurant","spanish","$",2.5,80,"Concourse","Bronx"
"1772",40.8207629621029,-73.8483716547489,"Lechonera El Sazon Criollo","spanish","$$",3,5,"Castle Hill","Bronx"
"1773",40.7964668273926,-74.0034027099609,"Cipo Restaurant","spanish","$$",3.5,24,NA,NA
"1774",40.8107373,-74.0010692,"El Trancazo","spanish","$",4,14,NA,NA
"1775",40.67333,-73.88706,"Cachapas Brooklyn","spanish","$",4.5,66,"East New York","Brooklyn"
"1776",40.7461014,-73.8832626,"Guayaco's","spanish","$$",3.5,7,"Elmhurst","Queens"
"1777",40.8681143747441,-73.9190982467405,"Cocina Latina Restaurant","spanish","$$",3,7,"Inwood","Manhattan"
"1778",40.72533,-74.007392,"Tauro Restaurant","spanish","$",3.5,34,"SoHo","Manhattan"
"1779",40.8258746367056,-73.9877139208547,"John's Fried Chicken","spanish","$",3.5,44,NA,NA
"1780",40.7238368474504,-73.904235017947,"Andrea's Chicken","spanish","$$",3.5,41,"Maspeth","Queens"
"1781",40.7247029246308,-73.9480696991086,"Raizes","spanish","$$",3.5,148,"Greenpoint","Brooklyn"
"1782",40.695555,-73.94086,"Progreso","spanish","$$",4,2,"Bedford-Stuyvesant","Brooklyn"
"1783",40.8456249,-74.1582487,"Empanada Spanish Grill","spanish","$",4,118,NA,NA
"1784",40.765435,-74.034112,"La Tinajita Pizzeria Cubana","spanish","$",2,2,NA,NA
"1785",40.7635,-73.908934,"Fatty's Cafe","spanish","$$",4.5,192,"Astoria","Queens"
"1786",40.746833,-73.945639,"The Inkan","spanish","$$",3.5,167,"Long Island City","Queens"
"1787",40.686,-73.82725,"Chris One Flavor","spanish","$",3.5,10,"Richmond Hill","Queens"
"1788",40.80482,-73.91311,"Caridad Express","spanish","$$",2.5,10,"Mott Haven","Bronx"
"1789",40.79116,-74.01394,"Fancy Fish","spanish","$$",4,9,NA,NA
"1790",40.7191,-74.04361,"El Sazon De Las Americas","spanish","$",3,60,NA,NA
"1791",40.78075,-74.01752,"Las Brisas Cafe","spanish","$",4,25,NA,NA
"1792",40.8543029071622,-73.911898098886,"Reyna Restaurant","spanish","$",4.5,6,"University Heights","Bronx"
"1793",40.74332,-73.97735,"The Original Fresh Tortillas Grill","spanish","$",2.5,47,"Kips Bay","Manhattan"
"1794",40.74995,-73.88007,"Raices Colombianas","spanish","$$",3.5,65,"Jackson Heights","Queens"
"1795",40.7131043,-73.8775621,"Kantu Peruvian Cuisine","spanish","$$",4,61,"Middle Village","Queens"
"1796",40.65678,-74.00156,"La Parada Restaurant","spanish","$",3,24,"Sunset Park","Brooklyn"
"1797",40.73131,-74.16209,"Mompou Tapas Bar and Restaurant","spanish","$$",3.5,353,NA,NA
"1798",40.72359,-74.05044,"Third & Vine","spanish","$$",4.5,346,NA,NA
"1799",40.7516685051303,-73.8700001694646,"Boca Chica","spanish","$$",3.5,37,"Jackson Heights","Queens"
"1800",40.8291922826688,-73.8756088167429,"Lechonera Borinquena Restaurant","spanish","$",1.5,13,"Soundview","Bronx"
"1801",40.85757,-73.93197,"Wahi Oyster Bar & Restaurant","spanish","$$",4,97,"Washington Heights","Manhattan"
"1802",40.7900967,-73.8141119,"Mr Pollo","spanish","$$",3,48,"Whitestone","Queens"
"1803",40.694676,-73.906246,"Industry 1332","spanish","$$",4,231,"Bushwick","Brooklyn"
"1804",40.8648784078434,-73.9195375925904,"John's Fried Chicken","spanish","$",3.5,53,"Inwood","Manhattan"
"1805",40.721079,-74.156023,"Tony Da Caneca","spanish","$$",4,58,NA,NA
"1806",40.7494896198795,-73.8882688432932,"Arepa Lady","spanish","$",4.5,413,"Jackson Heights","Queens"
"1807",40.7338441080313,-73.8503124767212,"El Rey Latino","spanish","$$",3.5,87,"Forest Hills","Queens"
"1808",40.8646066,-74.1272217,"Punto Fijo Restaurant","spanish","$",3,9,NA,NA
"1809",40.9027290344238,-73.9985733032227,"Elsa La Reina del Chicharron","spanish","$$",3,103,NA,NA
"1810",40.7734803,-73.7959716,"La Maria","spanish","$$",3,24,"Flushing","Queens"
"1811",40.7460512,-73.8977815,"Roosevelt Tropical Restaurant","spanish","$$",3,27,"Woodside","Queens"
"1812",40.86106,-73.92036,"Patacon Pisao Truck","spanish","$",4.5,76,"Inwood","Manhattan"
"1813",40.86106,-73.92036,"Patacon Pisao Truck","spanish","$",4.5,76,"Inwood","Manhattan"
"1814",40.7485,-73.87759,"Buena Fortuna Restaurante","spanish","$$",3.5,52,"Jackson Heights","Queens"
"1815",40.6971703,-73.9361267,"Mi Parador","spanish","$$",1.5,6,"Bedford-Stuyvesant","Brooklyn"
"1816",40.7900599,-73.9477,"Jalapeno Deli","spanish","$",4,13,"East Harlem","Manhattan"
"1817",40.634868,-74.023094,"Castillo de Jagua Deli-Restaurant","spanish","$",4,61,"Bay Ridge","Brooklyn"
"1818",40.87004,-74.10857,"Salsa Cafe Restaurant","spanish","$",3,4,NA,NA
"1819",40.85386,-73.88387,"Angel's Grill","spanish","$",4.5,11,"Belmont","Bronx"
"1820",40.8964557,-73.9786962,"D'Colombia Restaurant","spanish","$$",4,22,NA,NA
"1821",40.7781,-74.02488,"Pollos A La Brasa Mario","spanish","$$",3.5,50,NA,NA
"1822",40.8874975,-74.0412361,"Bohemia Restaurant","spanish","$$",3,86,NA,NA
"1823",40.757876,-73.8614417,"Capelli's Cafe","spanish","$$",3.5,4,"East Elmhurst","Queens"
"1824",40.880185,-74.0442706,"Pollos Mario","spanish","$$",3.5,145,NA,NA
"1825",40.7618223087012,-74.0426364895968,"Conga Cafe","spanish","$$",4,164,NA,NA
"1826",40.88835,-74.04998,"El Primo Restaurant","spanish","$$",4.5,12,NA,NA
"1827",40.67218,-73.93053,"Primitos Coffe Shop","spanish","$",3,12,"Crown Heights","Brooklyn"
"1828",40.721315204191,-74.045283556493,"The Archer","spanish","$$",4,265,NA,NA
"1829",40.7021,-73.98444,"Los Papi's","spanish","$",4.5,70,"Vinegar Hill","Brooklyn"
"1830",40.7561773,-73.9211097,"Latin Cabana","spanish","$$",3.5,251,"Long Island City","Queens"
"1831",40.7722605764866,-74.0335607528687,"Bodeguita Express","spanish","$$",4,1,NA,NA
"1832",40.704667,-73.924583,"Arepera Guacuco Bushwick","spanish","$$",4,499,"Bushwick","Brooklyn"
"1833",40.70155,-73.93651,"El Nuevo Yauca Restaurant","spanish","$",5,4,"Bushwick","Brooklyn"
"1834",40.74146,-73.91882,"Bistro Punta Sal","spanish","$$",3.5,54,"Sunnyside","Queens"
"1835",40.7808503,-73.9169041,"Astoria Park Pizzeria","spanish","$",4,45,"Ditmars Steinway","Queens"
"1836",40.7486756,-73.8698315,"Sabor Latino Restaurant","spanish","$$",3.5,93,"Elmhurst","Queens"
"1837",40.7211369292405,-74.1594321280718,"Museu dos Presuntos","spanish","$$",4.5,21,NA,NA
"1838",40.88672,-74.04113,"El Tango Argentina Grill Hackensack","spanish","$$",4.5,109,NA,NA
"1839",40.7435177,-74.0507311,"El Pollo Supremo","spanish","$",3.5,38,NA,NA
"1840",40.784286,-74.016761,"La Pola Restaurant","spanish","$",4,64,NA,NA
"1841",40.7462014,-74.1594932,"B&G Restaurant & Cafe","spanish","$",4.5,2,NA,NA
"1842",40.7540265349067,-73.8326920290833,"El Palacio De Las Empanadas","spanish","$",4,53,"Flushing","Queens"
"1843",40.83543,-73.92115,"La Nueva Win Hing Restaurant","spanish","$$",3.5,22,"Concourse","Bronx"
"1844",40.7479462,-73.8823776,"La Pequeña Colombia","spanish","$$",3.5,203,"Jackson Heights","Queens"
"1845",40.7993629,-73.9437368,"The Kiosk","spanish","$$",4,113,"East Harlem","Manhattan"
"1846",40.8107681274414,-74.1166534423828,"Tero's Restaurant","spanish","$$",3.5,67,NA,NA
"1847",40.906703,-74.158668,"Correita El Paisa","spanish","$$",5,5,NA,NA
"1848",40.6930809020996,-73.9673004150391,"El Cofre","spanish","$",3.5,51,"Clinton Hill","Brooklyn"
"1849",40.69532,-74.09144,"Karina Restaurant","spanish","$",3.5,21,NA,NA
"1850",40.76608,-74.03316,"El Carretero Restaurant","spanish","$",4.5,24,NA,NA
"1851",40.74618,-73.89967,"El Nuevo Izalco Restaurant","spanish","$$",4,91,"Woodside","Queens"
"1852",40.689413,-73.970866,"Imani Caribbean Kitchen & Bar","spanish","$$",4,243,"Fort Greene","Brooklyn"
"1853",40.7560766643757,-73.8812733069062,"Yeras Restaurant Sports Bar","spanish","$$",2.5,40,"East Elmhurst","Queens"
"1854",40.80859,-73.92305,"Onis Restaurant","spanish","$$",2.5,22,"Mott Haven","Bronx"
"1855",40.6953337,-73.8452364,"La Cocina de Alex Bar and Lounge","spanish","$$",3.5,7,"Richmond Hill","Queens"
"1856",40.7513999,-74.16077,"Pic-Nic Bar & Restaurant","spanish","$$",4,82,NA,NA
"1857",40.69025,-73.9517,"Espinal Deli","spanish","$",3.5,22,"Bedford-Stuyvesant","Brooklyn"
"1858",40.7060521691447,-73.8091943558197,"El Rey Restaurant","spanish","$$",3,117,"Briarwood","Queens"
"1859",40.67715,-73.98362,"Rice and Beans Restaurant","spanish","$",4,23,"Gowanus","Brooklyn"
"1860",40.7649992596183,-73.9305237598332,"Arepas Grill","spanish","$$",4,256,"Astoria","Queens"
"1861",40.805956,-73.913923,"Pio Pio 4","spanish","$$",3.5,172,"Mott Haven","Bronx"
"1862",40.6980023617086,-73.9208457055055,"255 Cafe","spanish","$",3.5,3,"Bushwick","Brooklyn"
"1863",40.759093,-73.985142,"Nuchas - Times Square","spanish","$",3.5,254,"Theater District","Manhattan"
"1864",40.69942,-73.83211,"Crazy Willy's","spanish","$$",3.5,164,"Richmond Hill","Queens"
"1865",40.8260994,-73.9511795,"La Rubia","spanish","$$",2.5,8,"Harlem","Manhattan"
"1866",40.752095004541,-73.8535914288361,"Los Amigos Chimmy Churry","spanish","$",4,53,"Corona","Queens"
"1867",40.90888,-73.78271,"New Roc Social Bar & Lounge","spanish","$$$",4,30,NA,NA
"1868",40.876354,-74.025642,"Kaylen Deli","spanish","$",2.5,3,NA,NA
"1869",40.7407808,-74.172243,"La Cocina","spanish","$",4.5,125,NA,NA
"1870",40.7459131837323,-73.8997893986402,"El Rincon Peruano","spanish","$$",3.5,40,"Woodside","Queens"
"1871",40.8431911,-73.9393521,"La Dinastia II","spanish","$$",3.5,58,"Washington Heights","Manhattan"
"1872",40.8431911,-73.9393521,"La Dinastia II","spanish","$$",3.5,58,"Washington Heights","Manhattan"
"1873",40.830590357475,-73.9107900112867,"El Nuevo Bohio","spanish","$",3,29,"Concourse Village","Bronx"
"1874",40.87764,-73.90611,"Parrilla Latina","spanish","$$",2.5,58,"Kingsbridge","Bronx"
"1875",40.865135,-74.125305,"Sabor Latino","spanish","$$",4,11,NA,NA
"1876",40.7496763,-73.8828024,"Barriles Restaurant and Sports Bar","spanish","$$",4,71,"Jackson Heights","Queens"
"1877",40.859541,-74.124442,"El Gordo","spanish","$$",4,22,NA,NA
"1878",40.8655,-73.91999,"Restaurante Ecuatoriano Génesis","spanish","$$",4.5,5,"Inwood","Manhattan"
"1879",40.8655,-73.91999,"Restaurante Ecuatoriano Génesis","spanish","$$",4.5,5,"Inwood","Manhattan"
"1880",40.688221,-73.988875,"The Soul Spot","spanish","$$",3,247,"Boerum Hill","Brooklyn"
"1881",40.688221,-73.988875,"The Soul Spot","spanish","$$",3,247,"Boerum Hill","Brooklyn"
"1882",40.7540847816463,-73.9326078730188,"Rosa's Cafe","spanish","$",2.5,4,"Long Island City","Queens"
"1883",40.72608,-73.98415,"Pylos","greek","$$$",4.5,1081,"East Village","Manhattan"
"1884",40.75788,-73.99092,"Dafni Greek Taverna","greek","$$",4,906,"Hell's Kitchen","Manhattan"
"1885",40.7237145,-74.0096166,"The Greek","greek","$$$",4.5,465,"Tribeca","Manhattan"
"1886",40.7697614,-73.9881055,"The Greek Kitchen","greek","$$",4,459,"Hell's Kitchen","Manhattan"
"1887",40.7310782469639,-73.9825163036585,"Taverna Kyclades - East Village","greek","$$",4,764,"East Village","Manhattan"
"1888",40.75513,-73.97245,"Avra Estiatorio","greek","$$$",4,805,"Midtown","Manhattan"
"1889",40.76465,-73.98029,"Souvlaki GR","greek","$$",4,540,"Midtown","Manhattan"
"1890",40.7644338,-73.9806394,"Molyvos","greek","$$$",4,471,"Midtown","Manhattan"
"1891",40.7144971858255,-73.9918553931336,"Kiki's","greek","$$",4,518,"Chinatown","Manhattan"
"1892",40.765385,-73.978002,"Loi Estiatorio","greek","$$$",4.5,315,"Midtown","Manhattan"
"1893",40.7602,-73.97308,"Nerai","greek","$$$",4.5,423,"Midtown","Manhattan"
"1894",40.78332,-73.97946,"Kefi","greek","$$",4,119,"Upper West Side","Manhattan"
"1895",40.73235,-74.00222,"Voula","greek","$$",4.5,70,"West Village","Manhattan"
"1896",40.72122,-73.98711,"Souvlaki GR","greek","$$",4,830,"Lower East Side","Manhattan"
"1897",40.7596400253254,-73.9623098820448,"Under The Bridge","greek","$$",4,174,"Midtown","Manhattan"
"1898",40.7707946574904,-73.992433445755,"Ousia","greek","$$$",4,189,"Hell's Kitchen","Manhattan"
